,temperature,geometry
700362.0,,"POLYGON ((-106.7458333033333 28.33750000333334, -106.7458333033333 28.37916666333333, -106.7874999633333 28.37916666333333, -106.7874999633333 28.33750000333334, -106.7458333033333 28.33750000333334))"
700367.0,,"POLYGON ((-106.53749997 28.33750000333334, -106.53749997 28.37916666333333, -106.57916663 28.37916666333333, -106.57916663 28.33750000333334, -106.53749997 28.33750000333334))"
700359.0,,"POLYGON ((-106.8708333033333 28.33750000333334, -106.8708333033333 28.37916666333333, -106.9124999633333 28.37916666333333, -106.9124999633333 28.33750000333334, -106.8708333033333 28.33750000333334))"
700364.0,,"POLYGON ((-106.66249997 28.33750000333334, -106.66249997 28.37916666333333, -106.70416663 28.37916666333333, -106.70416663 28.33750000333334, -106.66249997 28.33750000333334))"
700369.0,,"POLYGON ((-106.4541666366667 28.33750000333334, -106.4541666366667 28.37916666333333, -106.4958332966667 28.37916666333333, -106.4958332966667 28.33750000333334, -106.4541666366667 28.33750000333334))"
700360.0,,"POLYGON ((-106.8291666366667 28.33750000333334, -106.8291666366667 28.37916666333333, -106.8708332966667 28.37916666333333, -106.8708332966667 28.33750000333334, -106.8291666366667 28.33750000333334))"
700368.0,,"POLYGON ((-106.4958333033333 28.33750000333334, -106.4958333033333 28.37916666333333, -106.5374999633333 28.37916666333333, -106.5374999633333 28.33750000333334, -106.4958333033333 28.33750000333334))"
700365.0,,"POLYGON ((-106.6208333033333 28.33750000333334, -106.6208333033333 28.37916666333333, -106.6624999633333 28.37916666333333, -106.6624999633333 28.33750000333334, -106.6208333033333 28.33750000333334))"
700363.0,,"POLYGON ((-106.7041666366667 28.33750000333334, -106.7041666366667 28.37916666333333, -106.7458332966667 28.37916666333333, -106.7458332966667 28.33750000333334, -106.7041666366667 28.33750000333334))"
698977.0,,"POLYGON ((-106.7041666366667 28.37916667, -106.7041666366667 28.42083333, -106.7458332966667 28.42083333, -106.7458332966667 28.37916667, -106.7041666366667 28.37916667))"
698980.0,,"POLYGON ((-106.5791666366667 28.37916667, -106.5791666366667 28.42083333, -106.6208332966667 28.42083333, -106.6208332966667 28.37916667, -106.5791666366667 28.37916667))"
698974.0,,"POLYGON ((-106.8291666366667 28.37916667, -106.8291666366667 28.42083333, -106.8708332966667 28.42083333, -106.8708332966667 28.37916667, -106.8291666366667 28.37916667))"
698976.0,,"POLYGON ((-106.7458333033333 28.37916667, -106.7458333033333 28.42083333, -106.7874999633333 28.42083333, -106.7874999633333 28.37916667, -106.7458333033333 28.37916667))"
698978.0,,"POLYGON ((-106.66249997 28.37916667, -106.66249997 28.42083333, -106.70416663 28.42083333, -106.70416663 28.37916667, -106.66249997 28.37916667))"
698981.0,,"POLYGON ((-106.53749997 28.37916667, -106.53749997 28.42083333, -106.57916663 28.42083333, -106.57916663 28.37916667, -106.53749997 28.37916667))"
698982.0,,"POLYGON ((-106.4958333033333 28.37916667, -106.4958333033333 28.42083333, -106.5374999633333 28.42083333, -106.5374999633333 28.37916667, -106.4958333033333 28.37916667))"
698975.0,,"POLYGON ((-106.78749997 28.37916667, -106.78749997 28.42083333, -106.82916663 28.42083333, -106.82916663 28.37916667, -106.78749997 28.37916667))"
698979.0,,"POLYGON ((-106.6208333033333 28.37916667, -106.6208333033333 28.42083333, -106.6624999633333 28.42083333, -106.6624999633333 28.37916667, -106.6208333033333 28.37916667))"
697596.0,,"POLYGON ((-106.4958333033333 28.42083333666667, -106.4958333033333 28.46249999666666, -106.5374999633333 28.46249999666666, -106.5374999633333 28.42083333666667, -106.4958333033333 28.42083333666667))"
697590.0,,"POLYGON ((-106.7458333033333 28.42083333666667, -106.7458333033333 28.46249999666666, -106.7874999633333 28.46249999666666, -106.7874999633333 28.42083333666667, -106.7458333033333 28.42083333666667))"
697592.0,,"POLYGON ((-106.66249997 28.42083333666667, -106.66249997 28.46249999666666, -106.70416663 28.46249999666666, -106.70416663 28.42083333666667, -106.66249997 28.42083333666667))"
712815.0,,"POLYGON ((-107.6208333033333 27.96250000333334, -107.6208333033333 28.00416666333333, -107.6624999633333 28.00416666333333, -107.6624999633333 27.96250000333334, -107.6208333033333 27.96250000333334))"
711431.0,,"POLYGON ((-107.53749997 28.00416667, -107.53749997 28.04583333, -107.57916663 28.04583333, -107.57916663 28.00416667, -107.53749997 28.00416667))"
711429.0,,"POLYGON ((-107.6208333033333 28.00416667, -107.6208333033333 28.04583333, -107.6624999633333 28.04583333, -107.6624999633333 28.00416667, -107.6208333033333 28.00416667))"
711428.0,,"POLYGON ((-107.66249997 28.00416667, -107.66249997 28.04583333, -107.70416663 28.04583333, -107.70416663 28.00416667, -107.66249997 28.00416667))"
711427.0,,"POLYGON ((-107.7041666366667 28.00416667, -107.7041666366667 28.04583333, -107.7458332966667 28.04583333, -107.7458332966667 28.00416667, -107.7041666366667 28.00416667))"
711430.0,,"POLYGON ((-107.5791666366667 28.00416667, -107.5791666366667 28.04583333, -107.6208332966667 28.04583333, -107.6208332966667 28.00416667, -107.5791666366667 28.00416667))"
710044.0,,"POLYGON ((-107.5791666366667 28.04583333666667, -107.5791666366667 28.08749999666666, -107.6208332966667 28.08749999666666, -107.6208332966667 28.04583333666667, -107.5791666366667 28.04583333666667))"
710043.0,,"POLYGON ((-107.6208333033333 28.04583333666667, -107.6208333033333 28.08749999666666, -107.6624999633333 28.08749999666666, -107.6624999633333 28.04583333666667, -107.6208333033333 28.04583333666667))"
710042.0,,"POLYGON ((-107.66249997 28.04583333666667, -107.66249997 28.08749999666666, -107.70416663 28.08749999666666, -107.70416663 28.04583333666667, -107.66249997 28.04583333666667))"
710041.0,,"POLYGON ((-107.7041666366667 28.04583333666667, -107.7041666366667 28.08749999666666, -107.7458332966667 28.08749999666666, -107.7458332966667 28.04583333666667, -107.7041666366667 28.04583333666667))"
712829.0,,"POLYGON ((-107.03749997 27.96250000333334, -107.03749997 28.00416666333333, -107.07916663 28.00416666333333, -107.07916663 27.96250000333334, -107.03749997 27.96250000333334))"
712822.0,,"POLYGON ((-107.3291666366667 27.96250000333334, -107.3291666366667 28.00416666333333, -107.3708332966667 28.00416666333333, -107.3708332966667 27.96250000333334, -107.3291666366667 27.96250000333334))"
712828.0,,"POLYGON ((-107.0791666366667 27.96250000333334, -107.0791666366667 28.00416666333333, -107.1208332966667 28.00416666333333, -107.1208332966667 27.96250000333334, -107.0791666366667 27.96250000333334))"
712825.0,,"POLYGON ((-107.2041666366667 27.96250000333334, -107.2041666366667 28.00416666333333, -107.2458332966667 28.00416666333333, -107.2458332966667 27.96250000333334, -107.2041666366667 27.96250000333334))"
712817.0,,"POLYGON ((-107.53749997 27.96250000333334, -107.53749997 28.00416666333333, -107.57916663 28.00416666333333, -107.57916663 27.96250000333334, -107.53749997 27.96250000333334))"
712820.0,,"POLYGON ((-107.41249997 27.96250000333334, -107.41249997 28.00416666333333, -107.45416663 28.00416666333333, -107.45416663 27.96250000333334, -107.41249997 27.96250000333334))"
712827.0,,"POLYGON ((-107.1208333033333 27.96250000333334, -107.1208333033333 28.00416666333333, -107.1624999633333 28.00416666333333, -107.1624999633333 27.96250000333334, -107.1208333033333 27.96250000333334))"
712824.0,,"POLYGON ((-107.2458333033333 27.96250000333334, -107.2458333033333 28.00416666333333, -107.2874999633333 28.00416666333333, -107.2874999633333 27.96250000333334, -107.2458333033333 27.96250000333334))"
712819.0,,"POLYGON ((-107.4541666366667 27.96250000333334, -107.4541666366667 28.00416666333333, -107.4958332966667 28.00416666333333, -107.4958332966667 27.96250000333334, -107.4541666366667 27.96250000333334))"
712823.0,,"POLYGON ((-107.28749997 27.96250000333334, -107.28749997 28.00416666333333, -107.32916663 28.00416666333333, -107.32916663 27.96250000333334, -107.28749997 27.96250000333334))"
712826.0,,"POLYGON ((-107.16249997 27.96250000333334, -107.16249997 28.00416666333333, -107.20416663 28.00416666333333, -107.20416663 27.96250000333334, -107.16249997 27.96250000333334))"
712821.0,,"POLYGON ((-107.3708333033333 27.96250000333334, -107.3708333033333 28.00416666333333, -107.4124999633333 28.00416666333333, -107.4124999633333 27.96250000333334, -107.3708333033333 27.96250000333334))"
712818.0,,"POLYGON ((-107.4958333033333 27.96250000333334, -107.4958333033333 28.00416666333333, -107.5374999633333 28.00416666333333, -107.5374999633333 27.96250000333334, -107.4958333033333 27.96250000333334))"
712830.0,,"POLYGON ((-106.9958333033333 27.96250000333334, -106.9958333033333 28.00416666333333, -107.0374999633333 28.00416666333333, -107.0374999633333 27.96250000333334, -106.9958333033333 27.96250000333334))"
711433.0,,"POLYGON ((-107.4541666366667 28.00416667, -107.4541666366667 28.04583333, -107.4958332966667 28.04583333, -107.4958332966667 28.00416667, -107.4541666366667 28.00416667))"
711442.0,,"POLYGON ((-107.0791666366667 28.00416667, -107.0791666366667 28.04583333, -107.1208332966667 28.04583333, -107.1208332966667 28.00416667, -107.0791666366667 28.00416667))"
711441.0,,"POLYGON ((-107.1208333033333 28.00416667, -107.1208333033333 28.04583333, -107.1624999633333 28.04583333, -107.1624999633333 28.00416667, -107.1208333033333 28.00416667))"
711437.0,,"POLYGON ((-107.28749997 28.00416667, -107.28749997 28.04583333, -107.32916663 28.04583333, -107.32916663 28.00416667, -107.28749997 28.00416667))"
711438.0,,"POLYGON ((-107.2458333033333 28.00416667, -107.2458333033333 28.04583333, -107.2874999633333 28.04583333, -107.2874999633333 28.00416667, -107.2458333033333 28.00416667))"
711443.0,,"POLYGON ((-107.03749997 28.00416667, -107.03749997 28.04583333, -107.07916663 28.04583333, -107.07916663 28.00416667, -107.03749997 28.00416667))"
711439.0,,"POLYGON ((-107.2041666366667 28.00416667, -107.2041666366667 28.04583333, -107.2458332966667 28.04583333, -107.2458332966667 28.00416667, -107.2041666366667 28.00416667))"
711440.0,,"POLYGON ((-107.16249997 28.00416667, -107.16249997 28.04583333, -107.20416663 28.04583333, -107.20416663 28.00416667, -107.16249997 28.00416667))"
711434.0,,"POLYGON ((-107.41249997 28.00416667, -107.41249997 28.04583333, -107.45416663 28.04583333, -107.45416663 28.00416667, -107.41249997 28.00416667))"
711436.0,,"POLYGON ((-107.3291666366667 28.00416667, -107.3291666366667 28.04583333, -107.3708332966667 28.04583333, -107.3708332966667 28.00416667, -107.3291666366667 28.00416667))"
710052.0,,"POLYGON ((-107.2458333033333 28.04583333666667, -107.2458333033333 28.08749999666666, -107.2874999633333 28.08749999666666, -107.2874999633333 28.04583333666667, -107.2458333033333 28.04583333666667))"
710057.0,,"POLYGON ((-107.03749997 28.04583333666667, -107.03749997 28.08749999666666, -107.07916663 28.08749999666666, -107.07916663 28.04583333666667, -107.03749997 28.04583333666667))"
710053.0,,"POLYGON ((-107.2041666366667 28.04583333666667, -107.2041666366667 28.08749999666666, -107.2458332966667 28.08749999666666, -107.2458332966667 28.04583333666667, -107.2041666366667 28.04583333666667))"
710055.0,,"POLYGON ((-107.1208333033333 28.04583333666667, -107.1208333033333 28.08749999666666, -107.1624999633333 28.08749999666666, -107.1624999633333 28.04583333666667, -107.1208333033333 28.04583333666667))"
710056.0,,"POLYGON ((-107.0791666366667 28.04583333666667, -107.0791666366667 28.08749999666666, -107.1208332966667 28.08749999666666, -107.1208332966667 28.04583333666667, -107.0791666366667 28.04583333666667))"
710045.0,,"POLYGON ((-107.53749997 28.04583333666667, -107.53749997 28.08749999666666, -107.57916663 28.08749999666666, -107.57916663 28.04583333666667, -107.53749997 28.04583333666667))"
710054.0,,"POLYGON ((-107.16249997 28.04583333666667, -107.16249997 28.08749999666666, -107.20416663 28.08749999666666, -107.20416663 28.04583333666667, -107.16249997 28.04583333666667))"
708670.0,,"POLYGON ((-107.0791666366667 28.08750000333334, -107.0791666366667 28.12916666333333, -107.1208332966667 28.12916666333333, -107.1208332966667 28.08750000333334, -107.0791666366667 28.08750000333334))"
708667.0,,"POLYGON ((-107.2041666366667 28.08750000333334, -107.2041666366667 28.12916666333333, -107.2458332966667 28.12916666333333, -107.2458332966667 28.08750000333334, -107.2041666366667 28.08750000333334))"
708668.0,,"POLYGON ((-107.16249997 28.08750000333334, -107.16249997 28.12916666333333, -107.20416663 28.12916666333333, -107.20416663 28.08750000333334, -107.16249997 28.08750000333334))"
708669.0,,"POLYGON ((-107.1208333033333 28.08750000333334, -107.1208333033333 28.12916666333333, -107.1624999633333 28.12916666333333, -107.1624999633333 28.08750000333334, -107.1208333033333 28.08750000333334))"
707283.0,,"POLYGON ((-107.1208333033333 28.12916667, -107.1208333033333 28.17083333, -107.1624999633333 28.17083333, -107.1624999633333 28.12916667, -107.1208333033333 28.12916667))"
712839.0,,"POLYGON ((-106.6208333033333 27.96250000333334, -106.6208333033333 28.00416666333333, -106.6624999633333 28.00416666333333, -106.6624999633333 27.96250000333334, -106.6208333033333 27.96250000333334))"
712831.0,,"POLYGON ((-106.9541666366667 27.96250000333334, -106.9541666366667 28.00416666333333, -106.9958332966667 28.00416666333333, -106.9958332966667 27.96250000333334, -106.9541666366667 27.96250000333334))"
712833.0,,"POLYGON ((-106.8708333033333 27.96250000333334, -106.8708333033333 28.00416666333333, -106.9124999633333 28.00416666333333, -106.9124999633333 27.96250000333334, -106.8708333033333 27.96250000333334))"
712840.0,,"POLYGON ((-106.5791666366667 27.96250000333334, -106.5791666366667 28.00416666333333, -106.6208332966667 28.00416666333333, -106.6208332966667 27.96250000333334, -106.5791666366667 27.96250000333334))"
712836.0,,"POLYGON ((-106.7458333033333 27.96250000333334, -106.7458333033333 28.00416666333333, -106.7874999633333 28.00416666333333, -106.7874999633333 27.96250000333334, -106.7458333033333 27.96250000333334))"
711452.0,,"POLYGON ((-106.66249997 28.00416667, -106.66249997 28.04583333, -106.70416663 28.04583333, -106.70416663 28.00416667, -106.66249997 28.00416667))"
711449.0,,"POLYGON ((-106.78749997 28.00416667, -106.78749997 28.04583333, -106.82916663 28.04583333, -106.82916663 28.00416667, -106.78749997 28.00416667))"
711450.0,,"POLYGON ((-106.7458333033333 28.00416667, -106.7458333033333 28.04583333, -106.7874999633333 28.04583333, -106.7874999633333 28.00416667, -106.7458333033333 28.00416667))"
711453.0,,"POLYGON ((-106.6208333033333 28.00416667, -106.6208333033333 28.04583333, -106.6624999633333 28.04583333, -106.6624999633333 28.00416667, -106.6208333033333 28.00416667))"
711457.0,,"POLYGON ((-106.4541666366667 28.00416667, -106.4541666366667 28.04583333, -106.4958332966667 28.04583333, -106.4958332966667 28.00416667, -106.4541666366667 28.00416667))"
711451.0,,"POLYGON ((-106.7041666366667 28.00416667, -106.7041666366667 28.04583333, -106.7458332966667 28.04583333, -106.7458332966667 28.00416667, -106.7041666366667 28.00416667))"
711454.0,,"POLYGON ((-106.5791666366667 28.00416667, -106.5791666366667 28.04583333, -106.6208332966667 28.04583333, -106.6208332966667 28.00416667, -106.5791666366667 28.00416667))"
711445.0,,"POLYGON ((-106.9541666366667 28.00416667, -106.9541666366667 28.04583333, -106.9958332966667 28.04583333, -106.9958332966667 28.00416667, -106.9541666366667 28.00416667))"
711446.0,,"POLYGON ((-106.91249997 28.00416667, -106.91249997 28.04583333, -106.95416663 28.04583333, -106.95416663 28.00416667, -106.91249997 28.00416667))"
711448.0,,"POLYGON ((-106.8291666366667 28.00416667, -106.8291666366667 28.04583333, -106.8708332966667 28.04583333, -106.8708332966667 28.00416667, -106.8291666366667 28.00416667))"
711444.0,,"POLYGON ((-106.9958333033333 28.00416667, -106.9958333033333 28.04583333, -107.0374999633333 28.04583333, -107.0374999633333 28.00416667, -106.9958333033333 28.00416667))"
711455.0,,"POLYGON ((-106.53749997 28.00416667, -106.53749997 28.04583333, -106.57916663 28.04583333, -106.57916663 28.00416667, -106.53749997 28.00416667))"
